Path	Replication	ModificationTime	AccessTime	PreferredBlockSize	BlocksCount	FileSize	NSQUOTA	DSQUOTA	Permission	UserName	GroupName
/smallfiles/file394	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file395	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file396	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file397	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file398	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file399	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file400	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file401	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file402	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file403	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file404	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file405	3	2023-11-09 00:34	2023-11-09 00:34	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file406	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file407	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file408	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file409	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file410	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file411	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file412	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file413	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file414	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file415	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file416	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file417	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file418	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file419	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file420	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file421	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file422	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file423	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file424	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file425	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file426	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file427	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file428	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file429	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file430	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file431	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file432	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file433	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file434	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file435	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file436	3	2023-11-09 00:35	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file437	3	2023-11-09 00:36	2023-11-09 00:35	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file438	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file439	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file440	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file441	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file442	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file443	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file444	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file445	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file446	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file447	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file448	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file449	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file450	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file451	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file452	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file453	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file454	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file455	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file456	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file457	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file458	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file459	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file460	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file461	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file462	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file463	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file464	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file465	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file466	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file467	3	2023-11-09 00:36	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file468	3	2023-11-09 00:37	2023-11-09 00:36	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file469	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file470	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file471	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file472	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file473	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file474	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file475	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file476	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file477	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file478	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file479	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file480	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file481	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file482	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file483	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file484	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file485	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file486	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file487	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file488	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file489	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file490	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file491	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file492	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file493	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file494	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file495	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file496	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file497	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file498	3	2023-11-09 00:37	2023-11-09 00:37	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file499	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file500	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file501	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file502	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file503	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file504	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file505	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file506	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file507	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file508	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file509	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file510	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file511	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file512	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file513	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file514	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file515	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file516	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file517	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file518	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file519	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file520	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file521	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file522	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file523	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file524	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file525	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file526	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file527	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file528	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file529	3	2023-11-09 00:38	2023-11-09 00:38	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file530	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file531	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file532	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file533	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file534	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file535	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file536	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file537	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file538	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file539	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file540	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file541	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file542	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file543	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file544	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file545	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file546	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file547	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file548	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file549	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file550	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file551	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file552	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file553	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file554	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file555	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file556	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file557	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file558	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file559	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file560	3	2023-11-09 00:39	2023-11-09 00:39	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file561	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file562	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file563	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file564	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file565	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file566	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file567	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file568	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file569	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file570	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file571	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file572	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file573	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file574	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file575	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file576	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file577	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file578	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file579	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file580	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file581	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file582	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file583	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file584	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file585	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file586	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file587	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file588	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file589	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file590	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file591	3	2023-11-09 00:40	2023-11-09 00:40	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file592	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file593	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file594	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file595	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file596	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file597	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file598	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file599	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
/smallfiles/file600	3	2023-11-09 00:41	2023-11-09 00:41	134217728	1	1048576	0	0	-rw-r--r--	hadoop	supergroup
